 time, start,  dur,     perc,  X,    rAx1,   rAy1,   rAz1,      rGx1,   rGy1,   rGz1,      
 8670, 924324, 001875,  1.875, X,    -00253, 000006, 008437,    -00036, 000071, -00040,    
 8670, 926224, 001875,  1.875, X,    -00224, -00051, 008377,    -00035, 000078, -00023,    
 8670, 928123, 001874,  1.874, X,    -00189, -00038, 008394,    -00034, 000078, -00028,    
 8670, 930038, 001878,  1.878, X,    -00222, -00038, 008342,    -00034, 000076, -00031,    
 8670, 931941, 001875,  1.875, X,    -00212, 000017, 008368,    -00035, 000071, -00023,    
 8670, 933841, 001875,  1.875, X,    -00178, 000009, 008299,    -00030, 000080, -00024,    
 8670, 935740, 001874,  1.874, X,    -00220, 000001, 008316,    -00033, 000080, -00029,    
 8670, 937638, 001875,  1.875, X,    -00200, -00037, 008313,    -00041, 000077, -00025,    
 8670, 939537, 001876,  1.876, X,    -00239, -00004, 008355,    -00028, 000075, -00028,    
 8670, 941439, 001877,  1.877, X,    -00178, 000000, 008371,    -00033, 000070, -00037,    
 8670, 943341, 001881,  1.881, X,    -00192, -00015, 008361,    -00031, 000074, -00033,    
 8670, 945246, 001875,  1.875, X,    -00211, -00018, 008342,    -00036, 000080, -00029,    
 8670, 947145, 001876,  1.876, X,    -00216, -00023, 008320,    -00036, 000075, -00034,    
 8670, 949045, 001880,  1.880, X,    -00194, -00033, 008372,    -00035, 000075, -00033,    
 8670, 950950, 001877,  1.877, X,    -00207, -00009, 008369,    -00030, 000073, -00030,    
 8670, 952898, 001884,  1.884, X,    -00193, -00053, 008423,    -00027, 000081, -00032,    
 8670, 954808, 001877,  1.877, X,    -00201, -00033, 008363,    -00033, 000084, -00034,    
 8670, 956711, 001876,  1.876, X,    -00155, -00040, 008411,    -00030, 000074, -00032,    
 8670, 958613, 001877,  1.877, X,    -00188, -00033, 008412,    -00036, 000073, -00034,    
 8670, 960515, 001876,  1.876, X,    -00195, 000006, 008341,    -00036, 000076, -00031,    
 8670, 962416, 001875,  1.875, X,    -00248, -00033, 008445,    -00043, 000074, -00037,    
 8670, 964316, 001876,  1.876, X,    -00206, -00035, 008406,    -00032, 000078, -00037,    
 8670, 966217, 001875,  1.875, X,    -00200, -00014, 008394,    -00025, 000080, -00040,    
 8670, 968117, 001874,  1.874, X,    -00200, -00011, 008298,    -00037, 000080, -00033,    
 8670, 970032, 001876,  1.876, X,    -00228, -00007, 008305,    -00036, 000072, -00040,    
 8670, 971933, 001876,  1.876, X,    -00248, 000035, 008383,    -00037, 000076, -00043,    
 8670, 973834, 001876,  1.876, X,    -00208, -00026, 008350,    -00035, 000078, -00038,    
 8670, 975734, 001875,  1.875, X,    -00206, -00017, 008385,    -00038, 000078, -00029,    
 8670, 977635, 001876,  1.876, X,    -00196, 000023, 008420,    -00039, 000076, -00040,    
 8670, 979536, 001876,  1.876, X,    -00204, -00008, 008330,    -00039, 000077, -00025,    
 8670, 981437, 001874,  1.874, X,    -00240, -00006, 008331,    -00037, 000075, -00026,    
 8670, 983337, 001880,  1.880, X,    -00212, -00039, 008357,    -00030, 000077, -00035,    
 8670, 985242, 001875,  1.875, X,    -00220, -00032, 008383,    -00032, 000077, -00038,    
 8670, 987142, 001874,  1.874, X,    -00195, -00048, 008390,    -00031, 000068, -00036,    
 8670, 989041, 001878,  1.878, X,    -00190, -00005, 008368,    -00035, 000066, -00026,    
 8670, 990945, 001875,  1.875, X,    -00179, -00005, 008404,    -00033, 000073, -00034,    
 8670, 992845, 001875,  1.875, X,    -00163, -00023, 008387,    -00027, 000074, -00035,    
 8670, 994745, 001875,  1.875, X,    -00237, -00026, 008376,    -00033, 000080, -00035,    
 8670, 996645, 001875,  1.875, X,    -00189, -00021, 008324,    -00037, 000073, -00033,    
 8670, 998544, 001878,  1.878, X,    -00190, -00021, 008432,    -00036, 000075, -00029,    
 8671, 000448, 001876,  1.876, X,    -00232, -00020, 008355,    -00033, 000071, -00028,    
 8671, 002350, 001880,  1.880, X,    -00262, -00016, 008327,    -00034, 000074, -00035,    
 8671, 004256, 001875,  1.875, X,    -00262, -00017, 008380,    -00034, 000082, -00038,    
 8671, 006156, 001873,  1.873, X,    -00235, -00039, 008401,    -00034, 000081, -00030,    
 8671, 008054, 001875,  1.875, X,    -00224, -00064, 008340,    -00035, 000088, -00028,    
 8671, 009952, 001875,  1.875, X,    -00212, -00063, 008368,    -00035, 000083, -00020,    
 8671, 011853, 001874,  1.874, X,    -00215, -00036, 008344,    -00034, 000083, -00024,    
 8671, 013752, 001877,  1.877, X,    -00248, -00008, 008407,    -00027, 000083, -00030,    
 8671, 015653, 001875,  1.875, X,    -00248, 000034, 008438,    -00033, 000078, -00028,    
 8671, 017553, 001875,  1.875, X,    -00212, -00011, 008357,    -00031, 000074, -00026,    
 8671, 019453, 001876,  1.876, X,    -00183, -00023, 008388,    -00032, 000079, -00038,    
 8671, 021355, 001877,  1.877, X,    -00229, -00051, 008396,    -00033, 000075, -00042,    
 8671, 023257, 001874,  1.874, X,    -00200, -00034, 008389,    -00030, 000076, -00039,    
 8671, 025155, 001875,  1.875, X,    -00204, -00015, 008370,    -00039, 000081, -00034,    
 8671, 027055, 001874,  1.874, X,    -00210, -00040, 008333,    -00035, 000083, -00035,    
 8671, 028955, 001877,  1.877, X,    -00202, -00025, 008333,    -00035, 000076, -00036,    
 8671, 030857, 001878,  1.878, X,    -00229, -00026, 008312,    -00040, 000074, -00035,    
 8671, 032761, 001875,  1.875, X,    -00237, -00032, 008401,    -00038, 000076, -00028,    
 8671, 034661, 001874,  1.874, X,    -00221, -00012, 008413,    -00038, 000072, -00028,    
 8671, 036560, 001873,  1.873, X,    -00232, -00036, 008405,    -00033, 000069, -00034,    
 8671, 038502, 001884,  1.884, X,    -00201, -00030, 008342,    -00031, 000072, -00032,    
 8671, 040412, 001877,  1.877, X,    -00199, -00018, 008392,    -00037, 000081, -00032,    
 8671, 042314, 001878,  1.878, X,    -00205, -00028, 008355,    -00043, 000072, -00038,    
 8671, 044218, 001878,  1.878, X,    -00169, -00014, 008330,    -00030, 000075, -00034,    
 8671, 046121, 001875,  1.875, X,    -00186, -00026, 008400,    -00040, 000076, -00036,    
 8671, 048021, 001876,  1.876, X,    -00223, -00031, 008359,    -00040, 000070, -00035,    
 8671, 049921, 001876,  1.876, X,    -00254, -00040, 008317,    -00028, 000073, -00035,    
 8671, 051822, 001876,  1.876, X,    -00273, -00036, 008350,    -00025, 000072, -00031,    
 8671, 053724, 001874,  1.874, X,    -00242, -00033, 008385,    -00027, 000075, -00033,    
 8671, 055623, 001873,  1.873, X,    -00210, -00020, 008341,    -00035, 000073, -00035,    
 8671, 057521, 001873,  1.873, X,    -00226, -00026, 008380,    -00032, 000073, -00027,    
 8671, 059419, 001878,  1.878, X,    -00255, -00039, 008339,    -00028, 000081, -00033,    
 8671, 061322, 001875,  1.875, X,    -00267, -00003, 008339,    -00023, 000079, -00036,    
 8671, 063222, 001874,  1.874, X,    -00201, 000004, 008361,    -00035, 000065, -00037,    
 8671, 065121, 001875,  1.875, X,    -00221, -00027, 008397,    -00041, 000071, -00043,    
 8671, 067021, 001874,  1.874, X,    -00210, 000023, 008403,    -00039, 000071, -00033,    
 8671, 068920, 001879,  1.879, X,    -00210, -00018, 008330,    -00034, 000074, -00030,    
 8671, 070824, 001877,  1.877, X,    -00218, -00009, 008325,    -00034, 000081, -00030,    
 8671, 072726, 001875,  1.875, X,    -00211, -00014, 008396,    -00035, 000083, -00028,    
 8671, 074625, 001874,  1.874, X,    -00206, -00029, 008350,    -00036, 000074, -00029,    
 8671, 076524, 001874,  1.874, X,    -00200, -00020, 008470,    -00037, 000076, -00036,    
 8671, 078423, 001877,  1.877, X,    -00189, -00043, 008398,    -00035, 000079, -00031,    
 8671, 080325, 001876,  1.876, X,    -00199, -00035, 008368,    -00039, 000074, -00029,    
 8671, 082226, 001873,  1.873, X,    -00245, -00013, 008389,    -00036, 000075, -00035,    
 8671, 084124, 001874,  1.874, X,    -00205, -00039, 008370,    -00031, 000068, -00032,    
 8671, 086023, 001875,  1.875, X,    -00227, -00012, 008349,    -00029, 000079, -00031,    
 8671, 087922, 001874,  1.874, X,    -00214, -00049, 008352,    -00038, 000082, -00036,    
 8671, 089819, 001875,  1.875, X,    -00221, -00047, 008351,    -00034, 000079, -00031,    
 8671, 091719, 001875,  1.875, X,    -00180, -00063, 008293,    -00031, 000082, -00028,    
 8671, 093619, 001876,  1.876, X,    -00183, -00018, 008373,    -00032, 000077, -00031,    
 8671, 095519, 001874,  1.874, X,    -00171, -00011, 008427,    -00040, 000073, -00032,    
 8671, 097417, 001874,  1.874, X,    -00194, -00028, 008408,    -00033, 000072, -00037,    
 8671, 099316, 001876,  1.876, X,    -00209, -00032, 008373,    -00031, 000077, -00037,    
 8671, 101217, 001876,  1.876, X,    -00212, -00013, 008389,    -00032, 000082, -00034,    
 8671, 103118, 001875,  1.875, X,    -00190, -00029, 008382,    -00035, 000079, -00031,    
 8671, 105018, 001874,  1.874, X,    -00222, -00036, 008346,    -00035, 000075, -00029,    
 8671, 106917, 001875,  1.875, X,    -00210, -00029, 008394,    -00029, 000076, -00027,    
 8671, 108817, 001879,  1.879, X,    -00224, -00028, 008441,    -00033, 000078, -00036,    
 8671, 110721, 001877,  1.877, X,    -00208, -00016, 008411,    -00034, 000078, -00037,    
 8671, 112623, 001876,  1.876, X,    -00238, -00004, 008433,    -00035, 000071, -00036,    
 8671, 114523, 001875,  1.875, X,    -00220, -00005, 008319,    -00037, 000077, -00040,    
 8671, 116423, 001874,  1.874, X,    -00198, -00011, 008325,    -00035, 000076, -00032,    
 8671, 118322, 001877,  1.877, X,    -00184, 000005, 008435,    -00041, 000068, -00029,    
 8671, 120224, 001874,  1.874, X,    -00207, 000004, 008336,    -00037, 000074, -00029,    
 8671, 122165, 001885,  1.885, X,    -00210, -00045, 008372,    -00032, 000076, -00034,    
 8671, 124076, 001876,  1.876, X,    -00199, -00037, 008369,    -00039, 000077, -00035,    
 8671, 125978, 001875,  1.875, X,    -00239, -00014, 008350,    -00032, 000076, -00038,    
 8671, 127877, 001874,  1.874, X,    -00226, -00013, 008397,    -00028, 000072, -00026,    
 8671, 129775, 001878,  1.878, X,    -00211, -00007, 008414,    -00033, 000085, -00021,    
 8671, 131678, 001880,  1.880, X,    -00219, 000002, 008373,    -00033, 000087, -00035,    
 8671, 133583, 001880,  1.880, X,    -00211, -00078, 008350,    -00031, 000082, -00038,    
 8671, 135487, 001877,  1.877, X,    -00210, -00030, 008371,    -00034, 000077, -00036,    
 8671, 137388, 001874,  1.874, X,    -00214, -00037, 008362,    -00043, 000079, -00036,    
 8671, 139287, 001876,  1.876, X,    -00191, -00058, 008341,    -00034, 000078, -00037,    
 8671, 141189, 001876,  1.876, X,    -00191, -00051, 008386,    -00035, 000082, -00036,    
 8671, 143090, 001876,  1.876, X,    -00234, -00034, 008278,    -00046, 000080, -00032,    
 8671, 144991, 001875,  1.875, X,    -00184, 000004, 008332,    -00032, 000075, -00034,    
 8671, 146891, 001875,  1.875, X,    -00166, -00005, 008402,    -00035, 000075, -00039,    
 8671, 148791, 001878,  1.878, X,    -00184, -00041, 008370,    -00036, 000077, -00042,    
 8671, 150694, 001879,  1.879, X,    -00181, -00024, 008328,    -00036, 000079, -00038,    
 8671, 152597, 001880,  1.880, X,    -00207, -00028, 008368,    -00037, 000078, -00042,    
 8671, 154502, 001875,  1.875, X,    -00209, -00029, 008322,    -00034, 000076, -00043,    
 8671, 156402, 001873,  1.873, X,    -00229, -00020, 008450,    -00037, 000080, -00031,    
 8671, 158300, 001876,  1.876, X,    -00182, -00020, 008347,    -00034, 000077, -00032,    
 8671, 160201, 001876,  1.876, X,    -00212, -00010, 008402,    -00038, 000075, -00031,    
 8671, 162102, 001876,  1.876, X,    -00190, -00013, 008345,    -00037, 000074, -00037,    
 8671, 164003, 001876,  1.876, X,    -00198, -00019, 008374,    -00037, 000073, -00035,    
 8671, 165903, 001876,  1.876, X,    -00153, -00006, 008336,    -00037, 000079, -00036,    
 8671, 167804, 001875,  1.875, X,    -00221, -00011, 008366,    -00031, 000083, -00031,    
 8671, 169703, 001878,  1.878, X,    -00183, 000011, 008395,    -00035, 000084, -00030,    
 8671, 171608, 001874,  1.874, X,    -00179, -00002, 008372,    -00042, 000069, -00030,    
 8671, 173507, 001874,  1.874, X,    -00172, -00025, 008367,    -00043, 000065, -00033,    
 8671, 175407, 001874,  1.874, X,    -00203, -00074, 008370,    -00041, 000079, -00035,    
 8671, 177306, 001874,  1.874, X,    -00203, -00052, 008431,    -00034, 000077, -00034,    
 8671, 179205, 001876,  1.876, X,    -00172, -00016, 008381,    -00033, 000074, -00033,    
 8671, 181106, 001876,  1.876, X,    -00201, -00024, 008328,    -00038, 000075, -00030,    
 8671, 183007, 001875,  1.875, X,    -00212, -00033, 008421,    -00041, 000070, -00026,    
 8671, 184906, 001876,  1.876, X,    -00202, -00021, 008406,    -00040, 000075, -00036,    
 8671, 186807, 001874,  1.874, X,    -00207, -00039, 008363,    -00036, 000078, -00034,    
 8671, 188706, 001879,  1.879, X,    -00226, -00044, 008398,    -00032, 000072, -00038,    
 8671, 190609, 001876,  1.876, X,    -00242, -00023, 008431,    -00040, 000081, -00035,    
 8671, 192509, 001874,  1.874, X,    -00211, -00043, 008378,    -00039, 000081, -00035,    
 8671, 194408, 001874,  1.874, X,    -00233, -00022, 008392,    -00035, 000075, -00041,    
 8671, 196306, 001874,  1.874, X,    -00223, -00049, 008313,    -00037, 000074, -00036,    
 8671, 198205, 001876,  1.876, X,    -00188, -00015, 008405,    -00038, 000079, -00031,    
 8671, 200106, 001875,  1.875, X,    -00200, -00024, 008360,    -00035, 000076, -00034,    
 8671, 202006, 001876,  1.876, X,    -00230, -00022, 008360,    -00030, 000075, -00034,    
 8671, 203907, 001874,  1.874, X,    -00212, -00053, 008383,    -00037, 000073, -00031,    
 8671, 205806, 001874,  1.874, X,    -00221, -00013, 008383,    -00042, 000075, -00027,    
 8671, 207748, 001884,  1.884, X,    -00211, -00053, 008343,    -00029, 000074, -00026,    
 8671, 209657, 001881,  1.881, X,    -00197, -00026, 008414,    -00034, 000072, -00039,    
 8671, 211563, 001883,  1.883, X,    -00209, -00015, 008373,    -00032, 000083, -00031,    
 8671, 213471, 001876,  1.876, X,    -00204, 000027, 008384,    -00034, 000081, -00033,    
 8671, 215373, 001875,  1.875, X,    -00207, -00029, 008403,    -00038, 000072, -00038,    
 8671, 217273, 001876,  1.876, X,    -00216, -00015, 008386,    -00035, 000072, -00034,    
 8671, 219173, 001878,  1.878, X,    -00271, 000015, 008407,    -00032, 000080, -00034,    
 8671, 221077, 001875,  1.875, X,    -00243, -00034, 008358,    -00035, 000081, -00030,    
 8671, 222977, 001878,  1.878, X,    -00206, -00040, 008386,    -00034, 000072, -00039,    
 8671, 224879, 001875,  1.875, X,    -00213, -00029, 008373,    -00041, 000073, -00035,    
 8671, 226779, 001874,  1.874, X,    -00201, -00018, 008390,    -00037, 000072, -00033,    
 8671, 228678, 001881,  1.881, X,    -00226, 000016, 008336,    -00037, 000074, -00026,    
 8671, 230584, 001882,  1.882, X,    -00206, -00028, 008381,    -00035, 000072, -00032,    
 8671, 232490, 001874,  1.874, X,    -00196, -00015, 008397,    -00035, 000078, -00031,    
 8671, 234388, 001875,  1.875, X,    -00188, -00028, 008413,    -00037, 000081, -00031,    
 8671, 236287, 001874,  1.874, X,    -00206, -00001, 008388,    -00037, 000083, -00036,    
 8671, 238186, 001881,  1.881, X,    -00227, -00038, 008356,    -00044, 000080, -00037,    
 8671, 240092, 001876,  1.876, X,    -00227, -00040, 008405,    -00040, 000076, -00032,    
 8671, 241993, 001876,  1.876, X,    -00213, -00018, 008323,    -00031, 000072, -00029,    
 8671, 243894, 001875,  1.875, X,    -00159, 000004, 008378,    -00037, 000076, -00033,    
 8671, 245794, 001874,  1.874, X,    -00208, -00048, 008391,    -00038, 000077, -00034,    
 8671, 247693, 001874,  1.874, X,    -00223, -00040, 008394,    -00035, 000081, -00039,    
 8671, 249591, 001884,  1.884, X,    -00243, -00018, 008366,    -00031, 000077, -00036,    
 8671, 251500, 001876,  1.876, X,    -00228, -00015, 008342,    -00025, 000070, -00033,    
 8671, 253401, 001874,  1.874, X,    -00225, -00040, 008414,    -00028, 000072, -00036,    
 8671, 255300, 001877,  1.877, X,    -00201, -00044, 008371,    -00024, 000076, -00035,    
 8671, 257202, 001874,  1.874, X,    -00217, -00028, 008314,    -00027, 000068, -00032,    
 8671, 259101, 001876,  1.876, X,    -00201, 000004, 008409,    -00036, 000073, -00038,    
 8671, 261003, 001873,  1.873, X,    -00171, -00010, 008387,    -00029, 000073, -00032,    
 8671, 262901, 001874,  1.874, X,    -00240, 000011, 008402,    -00032, 000068, -00031,    
 8671, 264800, 001875,  1.875, X,    -00222, -00031, 008434,    -00035, 000075, -00035,    
 8671, 266699, 001875,  1.875, X,    -00212, -00013, 008375,    -00030, 000082, -00042,    
 8671, 268599, 001884,  1.884, X,    -00191, -00008, 008347,    -00033, 000070, -00036,    
 8671, 270509, 001873,  1.873, X,    -00203, -00028, 008344,    -00031, 000073, -00032,    
 8671, 272407, 001874,  1.874, X,    -00191, -00056, 008375,    -00035, 000081, -00028,    
 8671, 274305, 001874,  1.874, X,    -00193, -00056, 008342,    -00036, 000082, -00032,    
 8671, 276204, 001874,  1.874, X,    -00196, -00045, 008386,    -00037, 000080, -00038,    
 8671, 278103, 001874,  1.874, X,    -00171, -00057, 008397,    -00029, 000076, -00034,    
 8671, 280017, 001876,  1.876, X,    -00189, -00032, 008365,    -00038, 000080, -00036,    
 8671, 281918, 001874,  1.874, X,    -00178, 000000, 008372,    -00031, 000076, -00034,    
 8671, 283817, 001875,  1.875, X,    -00236, -00050, 008404,    -00036, 000075, -00034,    
 8671, 285717, 001876,  1.876, X,    -00207, -00039, 008388,    -00039, 000073, -00035,    
 8671, 287618, 001876,  1.876, X,    -00220, 000011, 008370,    -00034, 000072, -00036,    
 8671, 289518, 001897,  1.897, X,    -00193, -00011, 008381,    -00035, 000076, -00038,    
 8671, 291499, 001889,  1.889, X,    -00224, -00019, 008320,    -00036, 000077, -00040,    
